follower_count,following_count,account_age_days,verified_flag,source_type,user_id
372,436,1353,0,Influencer,2866
385,1567,421,0,User,2867
2506,696,1725,0,User,2868
2683,69,416,0,User,2869
2004,238,2117,0,Influencer,2870
1769,126,1702,0,User,2871
1154,1701,1876,0,User,2872
3647,1412,3439,0,User,2873
1001,1276,390,0,User,2874
183,1423,1077,0,User,2875
3324,470,965,0,User,2876
999,1531,959,0,User,2877
73,580,103,0,User,2878
3062,944,458,0,Influencer,2879
2418,1155,777,0,User,2880
14,469,1566,0,Influencer,2881
2807,753,361,0,User,2882
1433,271,141,0,User,2883
1083,2118,908,0,User,2884
421,965,2806,0,Influencer,2885
1104,982,723,0,User,2886
2350,800,1413,0,News Outlet,2887
1328,248,281,0,Influencer,2888
796,929,4132,0,User,2889
687,1434,1569,0,User,2890
2240,2216,4351,0,User,2891
4246,1813,1490,0,News Outlet,2892
1242,1118,959,0,Influencer,2893
402,504,667,0,User,2894
1916,849,371,0,User,2895
2749,1184,343,0,News Outlet,2896
2122,48,2101,0,User,2897
1783,111,817,0,User,2898
2369,1778,984,0,User,2899
963,359,2351,0,User,2900
2983,495,325,0,User,2901
3518,1058,1076,0,Influencer,2902
219,456,535,0,User,2903
1660,1335,595,0,User,2904
5370,113,980,0,User,2905
3915,1658,274,0,User,2906
3262,292,372,0,User,2907
2324,825,405,0,User,2908
749,1798,540,0,News Outlet,2909
4271,252,972,0,User,2910
1829,556,871,0,User,2911
617,576,544,0,User,2912
3437,938,352,0,User,2913
782,1324,2865,0,User,2914
4212,1419,644,0,User,2915
123,1312,1422,0,Influencer,2916
3795,940,2889,0,User,2917
2160,515,2172,0,User,2918
2144,2804,432,0,User,2919
1360,208,497,0,User,2920
4246,1553,1116,0,User,2921
1222,291,1719,0,User,2922
1384,1824,1299,0,User,2923
4264,1764,479,0,User,2924
2019,787,655,0,Influencer,2925
4893,667,326,0,User,2926
641,11,1947,0,User,2927
820,988,1706,0,Bot,2928
773,413,2437,0,Influencer,2929
984,1861,297,0,User,2930
2257,1067,145,0,User,2931
2756,622,1162,0,User,2932
5191,123,138,0,User,2933
2209,305,898,0,User,2934
1866,618,1018,0,User,2935
1074,1337,1417,0,Influencer,2936
336,1170,772,0,User,2937
272,1042,1534,0,Influencer,2938
1064,2,1657,0,User,2939
2668,350,1984,0,Influencer,2940
2324,1195,659,0,User,2941
2189,628,3490,0,User,2942
1661,1413,2130,0,User,2943
224,1210,1734,0,User,2944
191,1735,452,0,User,2945
4486,1554,2014,0,User,2946
2955,759,241,0,User,2947
351,1559,707,0,User,2948
39,510,844,0,User,2949
2379,87,1420,0,User,2950
1361,406,1829,0,User,2951
2789,877,217,0,User,2952
834,367,460,0,News Outlet,2953
1083,606,90,0,User,2954
2031,1202,2126,0,Bot,2955
2339,1043,721,0,News Outlet,2956
1727,1402,1910,0,User,2957
3912,365,480,0,User,2958
1363,72,455,0,News Outlet,2959
1030,764,595,0,User,2960
1377,648,134,0,News Outlet,2961
416,889,1538,0,User,2962
2480,162,10,0,News Outlet,2963
786,1583,135,0,User,2964
418,1148,1134,0,Bot,2965
1942,1613,1208,0,Influencer,2966
1531,2945,708,0,Influencer,2967
540,592,212,0,User,2968
351,446,2509,0,News Outlet,2969
614,874,189,0,User,2970
975,1048,1603,0,Bot,2971
2807,113,444,0,User,2972
1294,1636,5299,0,Bot,2973
3757,811,1138,0,User,2974
692,82,96,0,Influencer,2975
924,967,2892,0,Bot,2976
5124,144,653,0,User,2977
1372,1265,1793,0,User,2978
2357,107,1356,0,User,2979
5969,484,2056,0,User,2980
1328,642,3690,0,User,2981
2549,338,121,0,User,2982
2096,2077,102,0,News Outlet,2983
205,905,412,0,User,2984
5370,321,2468,0,User,2985
1998,2376,1347,0,Influencer,2986
1601,164,606,0,User,2987
2060,1252,248,0,User,2988
19,633,37,0,User,2989
3734,1009,2615,0,Influencer,2990
2392,504,2033,0,Influencer,2991
4902,278,1593,0,User,2992
3400,1240,2172,0,User,2993
817,362,2613,0,User,2994
1745,1737,2514,0,User,2995
856,1726,491,0,User,2996
43,1301,857,0,User,2997
3418,769,407,0,User,2998
2347,399,37,0,User,2999
1158,910,1786,0,User,3000
1171,1126,1487,0,User,3001
600,1466,1683,0,Bot,3002
4228,570,3362,0,User,3003
1387,690,1046,0,User,3004
1656,1128,3462,0,User,3005
4365,816,818,0,User,3006
547,989,658,0,User,3007
330,75,75,0,User,3008
3938,1417,493,0,User,3009
5373,1407,2259,0,User,3010
1501,117,66,0,User,3011
998,422,1900,0,User,3012
868,1302,1484,0,Bot,3013
3428,1702,1214,0,User,3014
3209,680,2625,0,User,3015
4662,780,2005,0,User,3016
456,445,2080,0,User,3017
3886,238,843,0,User,3018
1121,176,3261,0,User,3019
3775,72,380,0,User,3020
434,577,525,0,Influencer,3021
4833,1961,964,0,User,3022
3524,519,1091,0,Influencer,3023
96,651,2564,0,Bot,3024
418,259,1063,0,User,3025
3677,165,1036,0,User,3026
3087,1658,828,0,Bot,3027
547,658,808,0,User,3028
409,115,851,0,User,3029
3174,535,345,0,News Outlet,3030
483,634,398,0,Influencer,3031
2307,118,897,0,User,3032
2357,1121,1748,0,Bot,3033
18,616,3700,0,User,3034
1463,1498,2687,0,User,3035
285,724,1270,0,User,3036
1431,358,1639,0,User,3037
1714,189,2797,0,User,3038
756,168,1455,0,User,3039
1870,407,2834,0,User,3040
814,1252,1831,0,Bot,3041
3097,83,2099,0,Bot,3042
50,950,3442,0,User,3043
1745,1308,804,0,User,3044
2324,347,1761,0,Bot,3045
908,211,754,0,User,3046
639,92,242,0,User,3047
524,1857,589,0,User,3048
835,45,3269,0,User,3049
3450,997,724,0,User,3050
2264,187,393,0,User,3051
277,503,1559,0,User,3052
1911,386,1183,0,News Outlet,3053
1293,1776,950,0,User,3054
1045,624,224,0,User,3055
145,863,1408,0,User,3056
2482,96,1055,0,News Outlet,3057
1727,1061,966,0,User,3058
2652,504,1934,0,User,3059
2563,932,65,0,User,3060
1886,542,166,0,Bot,3061
1064,887,970,0,User,3062
1260,246,3865,0,News Outlet,3063
2322,68,1893,0,User,3064
28,720,739,0,User,3065
966,343,621,0,User,3066
3227,2267,2644,0,User,3067
944,118,456,0,User,3068
1479,931,1520,0,User,3069
3155,355,1005,0,User,3070
4173,920,821,0,Influencer,3071
2316,1370,448,0,User,3072
763,625,372,0,User,3073
1306,838,510,0,User,3074
2392,1119,509,0,Influencer,3075
749,1239,968,0,Bot,3076
234,90,1169,0,User,3077
1028,947,1577,0,User,3078
2814,249,577,0,User,3079
773,1450,523,0,User,3080
2129,166,2482,0,User,3081
2452,573,830,0,User,3082
1104,1310,1097,0,User,3083
3865,1151,83,0,Influencer,3084
1746,225,1967,0,User,3085
1761,558,1759,0,User,3086
3486,467,2468,0,Influencer,3087
2247,1091,2752,0,User,3088
6485,1007,722,0,User,3089
2839,562,1157,0,Bot,3090
662,2036,2013,0,Influencer,3091
5782,1216,13,0,User,3092
184,1100,3373,0,Influencer,3093
326,746,1360,0,User,3094
1487,396,1415,0,User,3095
1247,97,1608,0,User,3096
1474,381,2280,0,Bot,3097
154,421,2358,0,User,3098
2588,803,2371,0,User,3099
1432,542,73,0,User,3100
877,1178,599,0,User,3101
1899,488,1284,0,User,3102
633,1280,101,0,Influencer,3103
4221,914,1140,0,User,3104
2454,911,1731,0,User,3105
265,738,836,0,News Outlet,3106
2354,1690,159,0,News Outlet,3107
660,182,1009,0,User,3108
233,285,2992,0,User,3109
2415,1997,62,0,Bot,3110
557,663,300,0,User,3111
1099,213,2146,0,User,3112
3053,2182,141,0,Influencer,3113
3605,460,976,0,User,3114
383,1770,1048,0,Bot,3115
143,829,1818,0,News Outlet,3116
1616,437,105,0,User,3117
1217,522,153,0,Influencer,3118
3538,2195,2457,0,Bot,3119
1145,832,346,0,User,3120
5062,2373,1969,0,User,3121
2614,382,3062,0,User,3122
921,47,519,0,User,3123
1173,1491,889,0,User,3124
4898,2668,1850,0,User,3125
1497,449,2582,0,News Outlet,3126
5413,1205,1326,0,Bot,3127
2802,52,1304,0,News Outlet,3128
4290,319,822,0,Influencer,3129
2766,823,3438,0,Bot,3130
657,1225,1426,0,User,3131
4736,716,802,0,Influencer,3132
3012,1994,1422,0,User,3133
3874,386,162,0,Bot,3134
1172,1642,1369,0,Bot,3135
125,794,2585,0,User,3136
2213,1060,1376,0,User,3137
4779,212,47,0,News Outlet,3138
1404,63,1909,0,Influencer,3139
1632,70,86,0,User,3140
5342,8,493,0,User,3141
560,1435,196,0,Influencer,3142
2377,843,417,0,News Outlet,3143
2548,721,1679,0,Influencer,3144
3820,882,90,0,User,3145
1264,2136,1142,0,Influencer,3146
1320,877,2052,0,User,3147
1357,422,1507,0,User,3148
3078,232,882,0,User,3149
118,831,5876,0,User,3150
3278,601,58,0,Influencer,3151
2860,1791,241,0,Bot,3152
2756,59,2450,0,User,3153
2251,389,543,0,User,3154
5233,944,385,0,News Outlet,3155
946,1043,1987,0,User,3156
4016,413,945,0,Bot,3157
1644,397,206,0,User,3158
1921,2009,149,0,User,3159
1918,549,378,0,News Outlet,3160
1458,696,736,0,User,3161
288,1027,1119,0,User,3162
1192,46,519,0,User,3163
538,186,2291,0,User,3164
4509,1291,191,0,User,3165
3312,817,1055,0,User,3166
1818,550,1138,0,Bot,3167
3748,643,793,0,User,3168
1400,235,2343,0,User,3169
2454,221,161,0,User,3170
5146,541,419,0,Influencer,3171
365,1238,152,0,User,3172
2218,187,106,0,User,3173
2714,1973,697,0,User,3174
2632,1424,1063,0,User,3175
1144,974,324,0,Bot,3176
1108,909,2841,0,User,3177
2545,892,135,0,User,3178
2121,1445,803,0,User,3179
729,1223,329,0,User,3180
1712,745,301,0,User,3181
2074,1452,3035,0,User,3182
619,926,1891,0,User,3183
473,419,1123,0,User,3184
1967,176,192,0,User,3185
550,1380,3268,0,User,3186
6503,522,4514,0,Bot,3187
1176,112,1230,0,Influencer,3188
4015,444,1434,0,User,3189
2301,613,1806,0,User,3190
1549,2103,3199,0,Influencer,3191
2382,121,2017,0,User,3192
1738,1860,406,0,Influencer,3193
1781,671,728,0,User,3194
3595,233,1034,0,User,3195
131,787,2614,0,User,3196
2394,1271,2554,0,Bot,3197
1769,886,0,0,Bot,3198
2956,691,1334,0,News Outlet,3199
6656,966,1091,0,User,3200
1848,1603,3784,0,User,3201
875,1099,1553,0,Bot,3202
3679,1225,2469,0,Influencer,3203
748,1249,2115,0,User,3204
3034,18,1373,0,User,3205
3152,259,2200,0,User,3206
2092,490,1082,0,User,3207
762,2244,540,0,News Outlet,3208
4010,1639,462,0,User,3209
3170,791,158,0,Influencer,3210
2253,435,202,0,User,3211
2422,490,132,0,News Outlet,3212
2179,49,301,0,User,3213
2191,1026,1520,0,News Outlet,3214
5662,1188,224,0,User,3215
1017,457,137,0,Influencer,3216
1537,884,549,0,Bot,3217
1550,88,2593,0,User,3218
1505,1209,1526,0,News Outlet,3219
804,663,1054,0,User,3220
1141,1396,677,0,User,3221
115,1089,586,0,User,3222
901,971,1189,0,Influencer,3223
4606,148,337,0,User,3224
2269,33,763,0,User,3225
3631,660,181,0,Influencer,3226
5095,12,2282,0,User,3227
1623,295,761,0,Influencer,3228
1237,348,2602,0,User,3229
5354,1032,1124,0,User,3230
1097,944,560,0,User,3231
3530,351,604,0,News Outlet,3232
2056,573,3399,0,User,3233
1099,286,3127,0,User,3234
4067,207,461,0,User,3235
1381,1008,502,0,User,3236
1572,2080,845,0,User,3237
1122,215,2075,0,User,3238
22,359,34,0,User,3239
5318,1014,774,0,User,3240
4263,1247,1006,0,User,3241
3263,673,375,0,User,3242
4347,651,607,0,News Outlet,3243
1872,105,2235,0,Influencer,3244
5638,886,2144,0,User,3245
3737,348,2054,0,Bot,3246
1090,1035,2979,0,News Outlet,3247
1385,157,2166,0,User,3248
5466,332,296,0,User,3249
1537,612,972,0,User,3250
1890,776,1036,0,User,3251
1075,223,896,0,User,3252
955,189,1030,0,User,3253
967,950,315,0,News Outlet,3254
1123,2213,287,0,User,3255
3069,1897,1965,0,User,3256
617,868,1700,0,User,3257
2398,258,1035,0,User,3258
759,1086,1356,0,User,3259
4236,995,1222,0,Bot,3260
3919,1078,310,0,User,3261
1105,1001,487,0,News Outlet,3262
2658,763,2209,0,Influencer,3263
1622,1203,387,0,User,3264
1887,173,2253,0,User,3265
708,966,3312,0,News Outlet,3266
2634,172,278,0,Bot,3267
3543,1749,173,0,Influencer,3268
772,358,357,0,User,3269
2484,100,2872,0,Bot,3270
1091,1372,2021,0,User,3271
684,211,1123,0,News Outlet,3272
30,853,1572,0,Bot,3273
1952,533,46,0,User,3274
3564,401,3351,0,User,3275
5269,706,2722,0,Influencer,3276
1588,650,1879,0,User,3277
722,822,2705,0,Influencer,3278
1199,1312,1566,0,User,3279
4120,78,1258,0,User,3280
3274,1036,176,0,User,3281
2413,211,2189,0,User,3282
2345,1133,1146,0,Bot,3283
2577,1059,1040,0,User,3284
950,169,834,0,User,3285
222,632,2470,0,Bot,3286
757,1604,3197,0,User,3287
2367,1681,671,0,User,3288
867,2278,1222,0,User,3289
1175,240,530,0,Bot,3290
2581,1465,1480,0,User,3291
683,1242,1498,0,User,3292
4212,1056,406,0,Bot,3293
4629,590,1494,0,User,3294
1785,560,538,0,User,3295
1891,916,660,0,User,3296
2300,178,1308,0,Bot,3297
3094,7,1063,0,User,3298
2580,176,299,0,User,3299
4564,223,393,0,Bot,3300
2157,793,2880,0,Bot,3301
1298,298,1179,0,User,3302
3577,1120,466,0,User,3303
497,1201,1034,0,User,3304
1502,1473,643,0,News Outlet,3305
2904,1206,219,0,User,3306
2377,833,157,0,Bot,3307
2208,87,400,0,User,3308
616,583,811,0,User,3309
1468,423,2309,0,User,3310
733,746,2861,0,News Outlet,3311
3185,2053,1454,0,User,3312
180,1218,4968,0,Bot,3313
3324,409,206,0,User,3314
424,232,1447,0,User,3315
1840,424,2662,0,User,3316
2446,1938,333,0,User,3317
2236,412,1344,0,User,3318
2027,184,2945,0,Influencer,3319
728,108,3216,0,User,3320
658,414,1335,0,Bot,3321
1496,727,374,0,User,3322
1941,111,795,0,User,3323
369,1112,506,0,User,3324
1168,570,2574,0,User,3325
3503,650,357,0,Bot,3326
1799,944,42,0,User,3327
6161,626,1976,0,User,3328
1852,360,1190,0,News Outlet,3329
1231,377,461,0,User,3330
5887,2045,1205,0,User,3331
4245,401,2128,0,User,3332
1279,2010,1097,0,User,3333
2080,952,1290,0,User,3334
1251,506,834,0,User,3335
2299,396,1467,0,User,3336
1782,663,901,0,User,3337
1871,1455,52,0,Bot,3338
2013,734,3314,0,User,3339
1400,752,1068,0,User,3340
4696,762,755,0,User,3341
1344,971,408,0,User,3342
3583,705,2661,0,User,3343
1611,1292,1266,0,User,3344
5218,802,135,0,User,3345
403,1129,1336,0,User,3346
611,1526,1702,0,User,3347
219,756,4430,0,User,3348
2591,902,1105,0,User,3349
1226,311,844,0,News Outlet,3350
4178,627,835,0,Influencer,3351
2531,1254,732,0,User,3352
2749,795,1767,0,User,3353
16,2676,1220,0,Influencer,3354
3072,863,2218,0,News Outlet,3355
148,775,1523,0,User,3356
3405,39,765,0,User,3357
2158,477,1530,0,User,3358
300,1397,2064,0,User,3359
2461,1540,308,0,News Outlet,3360
2640,200,979,0,Bot,3361
2190,1924,339,0,User,3362
1786,292,2374,0,Bot,3363
4449,256,2229,0,Bot,3364
1177,997,38,0,User,3365
3139,576,1108,0,User,3366
1636,328,2039,0,User,3367
3193,690,442,0,Influencer,3368
2065,130,8,0,User,3369
1934,463,1659,0,User,3370
3424,803,36,0,News Outlet,3371
2162,1361,627,0,User,3372
3285,514,2434,0,User,3373
56,811,331,0,User,3374
1116,239,192,0,User,3375
1047,77,1429,0,User,3376
4139,613,443,0,User,3377
3342,800,675,0,News Outlet,3378
7555,2454,655,0,News Outlet,3379
1058,340,1782,0,User,3380
4612,732,49,0,User,3381
1914,495,1767,0,User,3382
261,940,727,0,User,3383
2112,1196,1880,0,User,3384
634,662,364,0,User,3385
360,335,41,0,User,3386
5991,607,454,0,Bot,3387
1069,1377,346,0,Bot,3388
15,1131,1972,0,User,3389
2883,375,623,0,Bot,3390
1175,1972,1762,0,User,3391
1182,375,2574,0,User,3392
3833,952,1536,0,Influencer,3393
2321,2689,1487,0,User,3394
3974,286,1129,0,User,3395
4557,199,595,0,User,3396
2401,1934,1439,0,Bot,3397
4042,634,864,0,Bot,3398
2112,438,256,0,User,3399
3439,1243,2373,0,User,3400
2039,2229,119,0,User,3401
1007,460,1330,0,User,3402
4406,154,918,0,Influencer,3403
2358,12,200,0,User,3404
5957,1411,132,0,User,3405
476,1742,1746,0,User,3406
3177,565,2624,0,User,3407
5501,346,2787,0,User,3408
2528,1343,497,0,User,3409
6386,380,26,0,User,3410
2334,1228,1193,0,User,3411
3333,875,593,0,User,3412
3083,2248,1664,0,Influencer,3413
2346,740,414,0,User,3414
1778,1513,1550,0,User,3415
830,649,1234,0,User,3416
945,62,622,0,User,3417
617,1241,944,0,Influencer,3418
940,1498,1071,0,User,3419
832,150,1135,0,User,3420
244,874,734,0,User,3421
2123,179,556,0,User,3422
4904,473,809,0,User,3423
3744,1008,826,0,User,3424
4830,945,2539,0,User,3425
3618,711,1450,0,User,3426
3783,1277,1451,0,User,3427
452,1445,2740,0,User,3428
3911,77,103,0,Bot,3429
4150,740,1494,0,User,3430
3135,408,242,0,User,3431
3602,663,289,0,User,3432
96,1243,2280,0,User,3433
781,913,1014,0,Bot,3434
7985,242,1245,0,User,3435
1339,657,154,0,User,3436
1439,642,2628,0,Bot,3437
2426,1501,2650,0,User,3438
640,1498,3490,0,Influencer,3439
60,155,1321,0,News Outlet,3440
883,189,785,0,User,3441
1757,1010,510,0,Bot,3442
1807,498,1268,0,User,3443
1981,208,2618,0,Influencer,3444
1801,1047,215,0,News Outlet,3445
1951,2936,195,0,User,3446
2055,782,1240,0,User,3447
757,211,2422,0,User,3448
357,2235,218,0,Bot,3449
3017,539,2137,0,User,3450
60,2129,1328,0,User,3451
959,1628,2,0,User,3452
1677,290,1389,0,User,3453
442,2030,476,0,User,3454
1492,504,842,0,User,3455
4871,9,214,0,User,3456
2419,380,862,0,Bot,3457
1530,31,3333,0,Influencer,3458
4093,264,481,0,User,3459
3513,565,1594,0,User,3460
985,617,5134,0,User,3461
1178,397,227,0,User,3462
1385,1093,1298,0,User,3463
1842,1341,1150,0,User,3464
514,1532,1079,0,User,3465
2486,53,1141,0,User,3466
3215,624,1505,0,User,3467
541,1548,3017,0,User,3468
1750,1016,1050,0,User,3469
428,389,970,0,User,3470
4144,844,198,0,User,3471
2135,618,1266,0,User,3472
642,2368,3004,0,User,3473
731,1633,711,0,User,3474
6610,232,2,0,User,3475
4988,455,1292,0,User,3476
1834,571,1433,0,News Outlet,3477
73,559,2682,0,User,3478
1537,708,1746,0,Bot,3479
441,247,498,0,Influencer,3480
1047,388,1833,0,News Outlet,3481
1341,1619,2266,0,Influencer,3482
67,1259,2243,0,User,3483
2329,846,763,0,User,3484
1604,1367,772,0,User,3485
433,370,1715,0,Influencer,3486
801,30,2794,0,News Outlet,3487
243,1004,1892,0,User,3488
1216,623,10,0,User,3489
2486,755,1977,0,User,3490
1645,336,287,0,Influencer,3491
5489,886,1829,0,Bot,3492
1645,1120,1856,0,User,3493
1524,280,799,0,User,3494
1463,115,1084,0,User,3495
191,890,2617,0,User,3496
3645,581,466,0,News Outlet,3497
1084,1153,3381,0,User,3498
259,447,483,0,User,3499
4076,293,2418,0,Influencer,3500
2969,281,260,0,Bot,3501
1944,479,559,0,User,3502
3088,1033,375,0,User,3503
2615,804,610,0,User,3504
719,569,1988,0,User,3505
1970,572,1609,0,User,3506
434,284,1907,0,User,3507
1202,777,71,0,News Outlet,3508
929,1798,1042,0,News Outlet,3509
1383,1208,658,0,User,3510
757,1179,931,0,User,3511
2156,1268,138,0,User,3512
4196,243,1141,0,User,3513
1648,627,1065,0,User,3514
4392,1264,2766,0,Bot,3515
375,1562,1322,0,Bot,3516
2633,315,1258,0,News Outlet,3517
443,122,483,0,User,3518
1882,325,1109,0,User,3519
2210,314,1151,0,Influencer,3520
508,318,713,0,User,3521
4946,473,556,0,User,3522
2866,325,1703,0,Influencer,3523
1665,239,123,0,User,3524
2135,706,1305,0,User,3525
730,90,774,0,User,3526
90,688,1387,0,User,3527
2119,1431,22,0,User,3528
442,94,2185,0,Influencer,3529
2769,170,2552,0,User,3530
638,63,889,0,User,3531
91,341,1338,0,User,3532
444,2180,1527,0,User,3533
1181,848,752,0,User,3534
650,1029,998,0,User,3535
1744,469,1464,0,Bot,3536
263,630,188,0,User,3537
4146,681,296,0,User,3538
3010,228,368,0,User,3539
3358,842,107,0,User,3540
5473,272,1720,0,User,3541
1379,591,344,0,User,3542
2930,650,371,0,User,3543
186,667,303,0,News Outlet,3544
1251,155,132,0,Influencer,3545
838,538,744,0,Influencer,3546
211,1722,1560,0,User,3547
4118,90,456,0,Bot,3548
3831,561,76,0,User,3549
3381,765,290,0,User,3550
243,1828,1404,0,User,3551
582,453,1672,0,User,3552
2459,345,388,0,Bot,3553
159,109,138,0,User,3554
556,1568,81,0,Bot,3555
2679,2687,486,0,User,3556
1264,252,270,0,News Outlet,3557
3303,134,2657,0,User,3558
1003,290,66,0,Bot,3559
1510,528,1334,0,User,3560
3251,128,2684,0,Bot,3561
1665,453,1067,0,User,3562
545,1254,1495,0,User,3563
1849,138,3254,0,User,3564
2671,820,1609,0,User,3565
284,298,350,0,User,3566
842,929,879,0,Bot,3567
3488,373,479,0,User,3568
2809,452,194,0,Influencer,3569
157,78,1235,0,User,3570
900,1005,1444,0,User,3571
2611,35,2608,0,User,3572
4902,1755,1464,0,Bot,3573
3584,1879,419,0,User,3574
1604,544,372,0,User,3575
4161,1214,656,0,User,3576
2799,877,1139,0,User,3577
201,479,136,0,Influencer,3578
672,1440,1144,0,User,3579
5667,395,2138,0,User,3580
1321,292,518,0,User,3581
730,443,2026,0,User,3582
1142,516,752,0,Bot,3583
2569,1223,1837,0,User,3584
677,592,2540,0,User,3585
3850,514,2525,0,User,3586
182,703,1048,0,Bot,3587
807,1080,244,0,User,3588
3017,10,4052,0,User,3589
91,675,270,0,News Outlet,3590
1438,818,2372,0,User,3591
2442,111,1134,0,User,3592
5809,852,914,0,User,3593
4700,631,650,0,User,3594
7137,1019,198,0,User,3595
966,401,224,0,User,3596
2570,721,1738,0,User,3597
258,1182,908,0,Bot,3598
606,671,457,0,Influencer,3599
3137,265,515,0,User,3600
159,1427,982,0,User,3601
737,308,639,0,User,3602
211,1448,2451,0,User,3603
4526,774,2605,0,User,3604
2094,516,1897,0,User,3605
1689,1251,648,0,User,3606
7012,1220,2368,0,User,3607
2437,706,911,0,User,3608
5547,118,400,0,User,3609
1260,273,750,0,News Outlet,3610
1562,761,392,0,Influencer,3611
1429,1491,2112,0,User,3612
111,1018,862,0,News Outlet,3613
2188,757,17,0,User,3614
2636,406,1358,0,Bot,3615
1665,904,1669,0,User,3616
4678,1731,2303,0,User,3617
3483,357,1954,0,User,3618
2320,83,1618,0,User,3619
2985,456,24,0,Bot,3620
3781,594,1580,0,User,3621
547,1479,670,0,User,3622
265,540,814,0,Bot,3623
592,1186,746,0,User,3624
1911,942,2669,0,User,3625
244,949,544,0,User,3626
989,109,661,0,Influencer,3627
73,963,924,0,User,3628
1564,1140,893,0,User,3629
3187,1564,952,0,Influencer,3630
2789,1776,44,0,Influencer,3631
972,550,407,0,News Outlet,3632
904,1972,444,0,User,3633
467,920,2800,0,Influencer,3634
3504,1032,1106,0,User,3635
2668,1396,2156,0,Influencer,3636
1314,669,927,0,Bot,3637
2401,715,399,0,User,3638
6669,181,1045,0,User,3639
2677,1451,2835,0,Influencer,3640
981,643,640,0,User,3641
3888,124,279,0,User,3642
1675,374,87,0,News Outlet,3643
305,176,400,0,Influencer,3644
1108,774,3034,0,User,3645
3562,2372,284,0,User,3646
3453,63,759,0,User,3647
674,127,303,0,User,3648
443,152,926,0,News Outlet,3649
1623,828,1986,0,Bot,3650
4091,1151,215,0,User,3651
1633,630,806,0,User,3652
1735,229,1715,0,User,3653
1259,1249,1296,0,User,3654
12,486,229,0,User,3655
4364,251,2504,0,User,3656
